Id,Fecha,Estación,Tipo_Combustible,Litros_Vendidos,Precio_Unitario,Total_Venta,Tipo_Vehículo,Monto_Pagado,Método_Pago,Placa_Vehículo,Hora_Venta,Cliente_Frecuente
1669,10-07-24,TEISA 1,Extra,22.57,2.4,54.17,Motocicleta,54.17,Transferencia,KLM-4321,9.000001,No
1670,10-07-24,TEISA 1,Súper,62.58,3.1,194.0,Bus,194.0,Tarjeta,Unidad 404,15.0:39,Sí
1671,10-07-24,TEISA 1,Extra,20.71,2.4,49.7,Sedán,49.71,Transferencia,KLM-4321,16.0:37,No
1672,10-08-24,TEISA 1,Diésel,22.77,1.8,40.99,Sedán,40.99,Transferencia,ABC-1234,19.0:19,Sí
1673,10-08-24,TEISA 1,Diésel,37.49,1.8,67.48,Bus,67.48,Tarjeta,ABC-1234,13.0:44,No
1674,10-08-24,TEISA 2,Diésel,109.53,1.8,197.15,Bus,197.16,Transferencia,Unidad 202,8.0:55,Sí
1675,10-08-24,TEISA 1,Súper,17.13,3.1,53.1,Bus,53.09,Transferencia,TUV-8765,18.0:27,No
1676,10-08-24,TEISA 1,Súper,41.83,3.1,129.67,Bus,129.66,Tarjeta,Unidad 101,7.000007,Sí
1677,10-08-24,TEISA 1,Diésel,38.13,1.8,68.63,Sedán,68.63,Transferencia,TUV-8765,14.0:33,Sí
1678,10-08-24,TEISA 1,Diésel,16.8,1.8,30.24,Motocicleta,30.24,Tarjeta,KLM-4321,18.0:56,No
1679,10-08-24,TEISA 1,Diésel,71.58,1.8,128.84,Bus,128.84,Efectivo,Unidad 404,16.0:25,Sí
1680,10-09-24,TEISA 1,Extra,10.08,2.4,24.19,Motocicleta,24.18,Tarjeta,KLM-4321,14.0:58,No
1681,10-09-24,TEISA 1,Súper,51.1,3.1,158.41,Bus,158.4,Tarjeta,Unidad 101,18.0:45,Sí
1682,10-09-24,TEISA 2,Diésel,36.84,1.8,66.31,Sedán,66.31,Efectivo,TUV-8765,13.0:37,Sí
1683,10-09-24,TEISA 1,Extra,17.52,2.4,42.05,Camioneta,42.04,Transferencia,ABC-1234,18.0:54,No
1684,10-09-24,TEISA 1,Diésel,61.34,1.8,110.41,Bus,110.42,Transferencia,Unidad 101,19.0:23,Sí
1685,10-09-24,TEISA 2,Súper,14.85,3.1,46.04,Sedán,46.04,Transferencia,ABC-1234,9.0:31,No
1686,10-10-24,TEISA 1,Diésel,15.68,1.8,28.22,Bus,28.23,Tarjeta,TUV-8765,13.0:41,Sí
1687,10-10-24,TEISA 1,Diésel,14.94,1.8,26.89,Motocicleta,26.89,Tarjeta,TUV-8765,12.0:12,No
1688,10-10-24,TEISA 2,Extra,21.6,2.4,51.84,Bus,51.83,Tarjeta,ABC-1234,10.0:12,No
1689,10-10-24,TEISA 1,Extra,10.27,2.4,24.65,Sedán,24.65,Tarjeta,TUV-8765,9.0:19,Sí
1690,10-10-24,TEISA 1,Súper,5.31,3.1,16.46,Motocicleta,16.47,Transferencia,ABC-1234,0.0:22,Sí
1691,10-10-24,TEISA 1,Diésel,84.68,1.8,152.42,Bus,152.43,Tarjeta,Unidad 303,14.000008,Sí
1692,10-10-24,TEISA 1,Súper,58.07,3.1,180.02,Bus,180.02,Tarjeta,Unidad 101,18.0:55,Sí
1693,10-11-24,TEISA 1,Diésel,25.4,1.8,45.72,Bus,45.72,Efectivo,TUV-8765,9.000004,Sí
1694,10-11-24,TEISA 1,Súper,20.84,3.1,64.6,Motocicleta,64.59,Efectivo,KLM-4321,11.0:23,Sí
1695,10-11-24,TEISA 2,Extra,29.8,2.4,71.52,Motocicleta,71.53,Tarjeta,KLM-4321,20.0:52,No
1696,10-11-24,TEISA 1,Diésel,79.98,1.8,143.96,Bus,143.97,Efectivo,Unidad 303,8.0:24,Sí
1697,10-11-24,TEISA 1,Diésel,6.14,1.8,11.05,SUV,11.05,Efectivo,TUV-8765,8.0:12,Sí
1698,10-11-24,TEISA 1,Diésel,93.48,1.8,168.26,Bus,168.27,Tarjeta,Unidad 404,14.0:27,Sí
1699,10-11-24,TEISA 1,Extra,30.56,2.4,73.34,Bus,73.35,Tarjeta,KLM-4321,14.0:56,No
1700,10-11-24,TEISA 1,Diésel,25.07,1.8,45.13,SUV,45.13,Transferencia,ABC-1234,21.0000000,Sí
1701,10-12-24,TEISA 1,Diésel,35.38,1.8,63.68,Sedán,63.68,Tarjeta,KLM-4321,14.000005,No
1702,10-12-24,TEISA 1,Extra,6.56,2.4,15.74,Bus,15.75,Tarjeta,ABC-1234,19.0:15,Sí
1703,10-12-24,TEISA 1,Súper,39.62,3.1,122.82,Bus,122.81,Tarjeta,Unidad 101,21.0:46,Sí
1704,10-12-24,TEISA 1,Súper,14.55,3.1,45.11,Sedán,45.09,Transferencia,KLM-4321,16.0:27,Sí
1705,10-12-24,TEISA 2,Súper,20.92,3.1,64.85,SUV,64.84,Efectivo,TUV-8765,21.0:55,Sí
1706,10-12-24,TEISA 1,Diésel,98.74,1.8,177.73,Bus,177.74,Transferencia,Unidad 303,7.0:47,Sí
1707,10-13-24,TEISA 2,Súper,6.0,3.1,18.6,Camioneta,18.6,Efectivo,XYZ-5678,10.0:14,Sí
1708,10-13-24,TEISA 1,Diésel,12.24,1.8,22.03,Motocicleta,22.03,Tarjeta,ABC-1234,16.0:14,No
1709,10-13-24,TEISA 2,Extra,5.72,2.4,13.73,Bus,13.73,Tarjeta,XYZ-5678,10.0:49,Sí
1710,10-13-24,TEISA 1,Súper,9.91,3.1,30.72,SUV,30.71,Tarjeta,TUV-8765,13.0:51,No
1711,10-14-24,TEISA 1,Extra,12.39,2.4,29.74,Motocicleta,29.74,Efectivo,ABC-1234,10.0:25,Sí
1712,10-14-24,TEISA 1,Diésel,98.78,1.8,177.8,Bus,177.8,Efectivo,Unidad 202,7.0:15,Sí
1713,10-14-24,TEISA 1,Extra,72.58,2.4,174.19,Bus,174.2,Tarjeta,Unidad 101,20.000008,Sí
1714,10-14-24,TEISA 2,Extra,4.29,2.4,10.3,SUV,10.3,Tarjeta,XYZ-5678,15.0:32,Sí
1715,10-14-24,TEISA 1,Súper,18.84,3.1,58.4,Sedán,58.39,Efectivo,ABC-1234,20.0:41,Sí
1716,10-14-24,TEISA 1,Súper,16.54,3.1,51.27,Sedán,51.26,Efectivo,TUV-8765,7.000006,Sí
1717,10-14-24,TEISA 1,Extra,75.59,2.4,181.42,Bus,181.42,Transferencia,Unidad 101,8.0:38,Sí
1718,10-15-24,TEISA 1,Extra,58.36,2.4,140.06,Bus,140.07,Tarjeta,Unidad 101,19.0:21,Sí
1719,10-15-24,TEISA 1,Extra,6.47,2.4,15.53,Motocicleta,15.53,Tarjeta,TUV-8765,18.0:32,No
1720,10-15-24,TEISA 1,Súper,9.28,3.1,28.77,Bus,28.77,Efectivo,ABC-1234,11.0:57,Sí
1721,10-15-24,TEISA 1,Súper,39.8,3.1,123.38,Bus,123.38,Tarjeta,Unidad 101,21.0:11,Sí
1722,10-15-24,TEISA 1,Diésel,107.24,1.8,193.03,Bus,193.03,Transferencia,Unidad 303,11.0:27,Sí
1723,10-15-24,TEISA 1,Diésel,62.07,1.8,111.73,Bus,111.73,Tarjeta,Unidad 303,13.0:17,Sí
1724,10-15-24,TEISA 1,Extra,54.89,2.4,131.74,Bus,131.74,Transferencia,Unidad 404,13.0:59,Sí
1725,10-16-24,TEISA 1,Súper,15.49,3.1,48.02,Bus,48.01,Tarjeta,KLM-4321,12.0000000,Sí
1726,10-16-24,TEISA 1,Diésel,85.77,1.8,154.39,Bus,154.38,Tarjeta,Unidad 303,16.0:14,Sí
1727,10-16-24,TEISA 1,Extra,19.41,2.4,46.58,Bus,46.58,Transferencia,KLM-4321,15.0:42,No
1728,10-16-24,TEISA 1,Extra,20.52,2.4,49.25,Sedán,49.26,Transferencia,ABC-1234,9.0:11,Sí
1729,10-17-24,TEISA 1,Extra,75.2,2.4,180.48,Bus,180.48,Transferencia,Unidad 404,9.000004,Sí
1730,10-17-24,TEISA 1,Súper,11.82,3.1,36.64,Sedán,36.64,Tarjeta,KLM-4321,15.0:56,No
1731,10-17-24,TEISA 1,Diésel,88.82,1.8,159.88,Bus,159.87,Efectivo,Unidad 303,7.0:11,Sí
1732,10-17-24,TEISA 1,Extra,5.24,2.4,12.58,Sedán,12.58,Transferencia,KLM-4321,10.0000000,No
1733,10-17-24,TEISA 2,Súper,22.48,3.1,69.69,Sedán,69.68,Transferencia,KLM-4321,18.0:46,No
1734,10-18-24,TEISA 1,Extra,61.5,2.4,147.6,Bus,147.59,Tarjeta,Unidad 303,8.0000000,Sí
1735,10-18-24,TEISA 1,Diésel,5.74,1.8,10.33,Bus,10.34,Transferencia,KLM-4321,18.0:12,Sí
1736,10-18-24,TEISA 1,Diésel,6.18,1.8,11.12,Bus,11.13,Tarjeta,TUV-8765,19.000003,No
1737,10-18-24,TEISA 1,Extra,63.3,2.4,151.92,Bus,151.93,Tarjeta,Unidad 404,19.000003,Sí
1738,10-19-24,TEISA 1,Extra,10.26,2.4,24.62,Sedán,24.63,Efectivo,XYZ-5678,12.0:23,Sí
1739,10-19-24,TEISA 1,Súper,17.13,3.1,53.1,Bus,53.1,Tarjeta,ABC-1234,19.0:28,Sí
1740,10-19-24,TEISA 2,Súper,10.74,3.1,33.29,Motocicleta,33.3,Transferencia,XYZ-5678,13.0:51,Sí
1741,10-19-24,TEISA 1,Diésel,37.16,1.8,66.89,Camioneta,66.89,Tarjeta,XYZ-5678,13.000001,Sí
1742,10-19-24,TEISA 2,Diésel,34.17,1.8,61.51,Bus,61.5,Efectivo,ABC-1234,11.0:46,Sí
1743,10-19-24,TEISA 2,Extra,26.05,2.4,62.52,Bus,62.52,Transferencia,ABC-1234,6.0:34,Sí
1744,10-19-24,TEISA 1,Súper,6.16,3.1,19.1,SUV,19.1,Tarjeta,KLM-4321,7.0:53,Sí
1745,10-20-24,TEISA 1,Extra,67.51,2.4,162.02,Bus,162.02,Tarjeta,Unidad 101,18.0:56,Sí
1746,10-20-24,TEISA 1,Extra,30.34,2.4,72.82,Sedán,72.81,Transferencia,XYZ-5678,21.0:15,Sí
1747,10-20-24,TEISA 1,Extra,79.98,2.4,191.95,Bus,191.96,Tarjeta,Unidad 404,10.0:11,Sí
1748,10-20-24,TEISA 1,Extra,25.78,2.4,61.87,Bus,61.86,Efectivo,XYZ-5678,18.000008,Sí
1749,10-20-24,TEISA 1,Diésel,76.98,1.8,138.56,Bus,138.56,Efectivo,Unidad 404,13.000008,Sí
1750,10-20-24,TEISA 2,Extra,52.34,2.4,125.62,Bus,125.62,Transferencia,Unidad 101,17.000007,Sí
1751,10-20-24,TEISA 1,Extra,15.75,2.4,37.8,Motocicleta,37.79,Tarjeta,KLM-4321,20.0:41,Sí
1752,10-21-24,TEISA 1,Extra,47.98,2.4,115.15,Bus,115.15,Transferencia,Unidad 101,17.000008,Sí
1753,10-21-24,TEISA 1,Extra,19.82,2.4,47.57,Bus,47.56,Transferencia,ABC-1234,21.0:29,No
1754,10-21-24,TEISA 1,Diésel,63.36,1.8,114.05,Bus,114.04,Efectivo,Unidad 202,17.0:19,Sí
1755,10-21-24,TEISA 1,Diésel,26.89,1.8,48.4,Bus,48.4,Efectivo,TUV-8765,7.0:17,Sí
1756,10-21-24,TEISA 1,Extra,26.89,2.4,64.54,Motocicleta,64.53,Efectivo,XYZ-5678,7.0:35,No
1757,10-21-24,TEISA 2,Súper,43.14,3.1,133.73,Bus,133.73,Transferencia,Unidad 303,8.0:23,Sí
1758,10-22-24,TEISA 1,Extra,31.51,2.4,75.62,SUV,75.62,Efectivo,KLM-4321,7.0:18,No
1759,10-22-24,TEISA 1,Diésel,25.72,1.8,46.3,Sedán,46.3,Tarjeta,KLM-4321,21.0:45,Sí
1760,10-22-24,TEISA 1,Súper,22.93,3.1,71.08,SUV,71.09,Tarjeta,TUV-8765,5.000003,Sí
1761,10-22-24,TEISA 1,Súper,19.06,3.1,59.09,Sedán,59.08,Efectivo,KLM-4321,19.0000000,Sí
1762,10-22-24,TEISA 1,Extra,10.4,2.4,24.96,Camioneta,24.96,Tarjeta,KLM-4321,17.0000000,Sí
1763,10-22-24,TEISA 2,Súper,15.47,3.1,47.96,Motocicleta,47.96,Efectivo,TUV-8765,21.0000000,No
1764,10-23-24,TEISA 1,Diésel,62.57,1.8,112.63,Bus,112.63,Tarjeta,Unidad 101,9.0000000,Sí
1765,10-23-24,TEISA 1,Extra,56.42,2.4,135.41,Bus,135.41,Efectivo,Unidad 404,10.0:28,Sí
1766,10-23-24,TEISA 1,Súper,6.52,3.1,20.21,Camioneta,20.21,Tarjeta,ABC-1234,12.0:37,Sí
1767,10-23-24,TEISA 1,Diésel,23.49,1.8,42.28,Sedán,42.28,Efectivo,KLM-4321,5.0:18,No
1768,10-24-24,TEISA 1,Diésel,88.22,1.8,158.8,Bus,158.8,Tarjeta,Unidad 101,13.0:44,Sí
1769,10-24-24,TEISA 1,Diésel,23.19,1.8,41.74,Camioneta,41.74,Tarjeta,ABC-1234,12.0:21,Sí
1770,10-24-24,TEISA 1,Diésel,38.34,1.8,69.01,Bus,69.01,Efectivo,TUV-8765,11.0:25,No
1771,10-24-24,TEISA 1,Súper,21.05,3.1,65.26,Sedán,65.24,Efectivo,ABC-1234,9.000006,Sí
1772,10-25-24,TEISA 2,Súper,43.71,3.1,135.5,Bus,135.49,Efectivo,Unidad 202,12.0:52,Sí
1773,10-25-24,TEISA 1,Súper,24.01,3.1,74.43,Motocicleta,74.44,Efectivo,TUV-8765,7.0:53,No
1774,10-25-24,TEISA 1,Súper,6.69,3.1,20.74,SUV,20.74,Efectivo,TUV-8765,8.0000000,No
1775,10-25-24,TEISA 1,Extra,12.09,2.4,29.02,Camioneta,29.02,Transferencia,TUV-8765,7.0:13,Sí
1776,10-25-24,TEISA 1,Extra,68.25,2.4,163.8,Bus,163.79,Efectivo,Unidad 202,14.0:33,Sí
1777,10-25-24,TEISA 1,Diésel,21.31,1.8,38.36,Camioneta,38.36,Transferencia,ABC-1234,5.0:44,Sí
1778,10-26-24,TEISA 1,Súper,56.59,3.1,175.43,Bus,175.42,Transferencia,Unidad 101,18.0:16,Sí
1779,10-26-24,TEISA 1,Extra,14.53,2.4,34.87,Motocicleta,34.86,Tarjeta,KLM-4321,7.000008,No
1780,10-26-24,TEISA 1,Súper,35.36,3.1,109.62,Bus,109.61,Efectivo,Unidad 303,12.0:42,Sí
1781,10-26-24,TEISA 1,Extra,22.43,2.4,53.83,Camioneta,53.82,Efectivo,KLM-4321,19.0:27,Sí
1782,10-26-24,TEISA 1,Diésel,13.37,1.8,24.07,Camioneta,24.06,Tarjeta,ABC-1234,9.0:54,Sí
1783,10-26-24,TEISA 1,Diésel,33.02,1.8,59.44,Motocicleta,59.44,Tarjeta,TUV-8765,9.0000000,Sí
1784,10-27-24,TEISA 1,Súper,14.43,3.1,44.73,SUV,44.73,Tarjeta,KLM-4321,18.0:16,No
1785,10-27-24,TEISA 1,Extra,18.2,2.4,43.68,Sedán,43.68,Efectivo,KLM-4321,13.0:27,Sí
1786,10-27-24,TEISA 1,Diésel,9.27,1.8,16.69,SUV,16.68,Tarjeta,TUV-8765,17.000004,Sí
1787,10-27-24,TEISA 1,Diésel,31.54,1.8,56.77,Bus,56.78,Efectivo,KLM-4321,20.0:24,Sí
1788,10-28-24,TEISA 1,Diésel,34.1,1.8,61.38,Motocicleta,61.38,Efectivo,KLM-4321,10.0:48,No
1789,10-28-24,TEISA 1,Diésel,9.89,1.8,17.8,Sedán,17.8,Transferencia,TUV-8765,20.0:21,No
1790,10-28-24,TEISA 1,Extra,27.93,2.4,67.03,Camioneta,67.04,Efectivo,TUV-8765,16.0000000,Sí
1791,10-28-24,TEISA 1,Diésel,34.31,1.8,61.76,Motocicleta,61.76,Efectivo,XYZ-5678,12.0:32,No
1792,10-28-24,TEISA 1,Súper,6.84,3.1,21.2,Bus,21.21,Transferencia,XYZ-5678,21.0:12,No
1793,10-28-24,TEISA 1,Extra,22.9,2.4,54.96,Motocicleta,54.97,Efectivo,XYZ-5678,14.0:42,No
1794,10-28-24,TEISA 1,Diésel,29.88,1.8,53.78,Camioneta,53.78,Tarjeta,ABC-1234,17.0:19,Sí
1795,10-29-24,TEISA 1,Extra,81.19,2.4,194.86,Bus,194.85,Transferencia,Unidad 404,15.0:46,Sí
1796,10-29-24,TEISA 1,Extra,6.26,2.4,15.02,Sedán,15.03,Efectivo,ABC-1234,16.0:44,Sí
1797,10-29-24,TEISA 1,Súper,62.34,3.1,193.25,Bus,193.26,Efectivo,Unidad 404,14.0:17,Sí
1798,10-29-24,TEISA 1,Diésel,39.52,1.8,71.14,SUV,71.14,Transferencia,ABC-1234,15.0000000,No
1799,10-29-24,TEISA 1,Diésel,92.69,1.8,166.84,Bus,166.85,Efectivo,Unidad 404,5.0000000,Sí
1800,10-29-24,TEISA 1,Extra,18.11,2.4,43.46,Camioneta,43.46,Transferencia,KLM-4321,10.0:57,No
1801,10-29-24,TEISA 1,Diésel,35.82,1.8,64.48,Camioneta,64.48,Tarjeta,KLM-4321,11.0:39,Sí
1802,10-29-24,TEISA 1,Súper,53.41,3.1,165.57,Bus,165.57,Transferencia,Unidad 101,8.0:26,Sí
1803,10-30-24,TEISA 1,Diésel,42.97,1.8,77.35,Bus,77.34,Efectivo,ABC-1234,19.000007,Sí
1804,10-30-24,TEISA 1,Extra,24.0,2.4,57.6,Motocicleta,57.59,Tarjeta,ABC-1234,6.0:12,No
1805,10-30-24,TEISA 1,Diésel,18.96,1.8,34.13,Bus,34.12,Tarjeta,TUV-8765,14.000007,Sí
1806,10-30-24,TEISA 1,Súper,14.11,3.1,43.74,Sedán,43.73,Transferencia,ABC-1234,15.0:35,Sí
1807,10-30-24,TEISA 1,Diésel,68.54,1.8,123.37,Bus,123.37,Tarjeta,Unidad 303,20.0:37,Sí
1808,10-30-24,TEISA 1,Súper,5.24,3.1,16.24,SUV,16.25,Transferencia,TUV-8765,15.0000000,Sí
1809,10-31-24,TEISA 1,Súper,16.46,3.1,51.03,Camioneta,51.04,Transferencia,XYZ-5678,20.0000000,Sí
1810,10-31-24,TEISA 1,Extra,80.8,2.4,193.92,Bus,193.91,Transferencia,Unidad 404,13.000003,Sí
1811,10-31-24,TEISA 1,Diésel,19.15,1.8,34.47,Camioneta,34.47,Transferencia,ABC-1234,16.0:58,No
1812,10-31-24,TEISA 1,Extra,63.37,2.4,152.09,Bus,152.08,Transferencia,Unidad 101,13.0:14,Sí
1813,10-31-24,TEISA 1,Súper,35.94,3.1,111.41,Bus,111.42,Tarjeta,Unidad 303,17.000004,Sí
1814,10-31-24,TEISA 2,Diésel,41.12,1.8,74.02,Motocicleta,74.02,Tarjeta,XYZ-5678,12.0:44,No
1815,11-01-24,TEISA 1,Diésel,82.41,1.8,148.34,Bus,148.33,Efectivo,Unidad 303,19.0:18,Sí
1816,11-01-24,TEISA 1,Súper,6.06,3.1,18.79,Bus,18.78,Tarjeta,TUV-8765,5.0:21,No
1817,11-01-24,TEISA 1,Diésel,71.76,1.8,129.17,Bus,129.17,Tarjeta,Unidad 101,9.0:19,Sí
1818,11-01-24,TEISA 1,Súper,5.46,3.1,16.93,Camioneta,16.92,Efectivo,TUV-8765,12.0:35,No
1819,11-01-24,TEISA 1,Súper,14.43,3.1,44.73,Camioneta,44.74,Tarjeta,ABC-1234,10.0:54,Sí
1820,11-01-24,TEISA 1,Súper,11.57,3.1,35.87,Camioneta,35.86,Tarjeta,KLM-4321,11.0:31,Sí
1821,11-02-24,TEISA 1,Diésel,23.71,1.8,42.68,Bus,42.67,Efectivo,KLM-4321,21.0:13,No
1822,11-02-24,TEISA 1,Diésel,90.67,1.8,163.21,Bus,163.2,Efectivo,Unidad 101,7.0:51,Sí
1823,11-02-24,TEISA 1,Extra,20.25,2.4,48.6,Sedán,48.6,Tarjeta,ABC-1234,17.0:48,Sí
1824,11-02-24,TEISA 1,Extra,10.11,2.4,24.26,Sedán,24.26,Efectivo,ABC-1234,6.0:14,No
1825,11-02-24,TEISA 1,Súper,14.14,3.1,43.83,Sedán,43.82,Tarjeta,XYZ-5678,20.0:55,Sí
1826,11-03-24,TEISA 1,Súper,19.73,3.1,61.16,Camioneta,61.16,Transferencia,XYZ-5678,11.0:57,No
1827,11-03-24,TEISA 2,Súper,52.11,3.1,161.54,Bus,161.53,Tarjeta,Unidad 101,9.000009,Sí
1828,11-03-24,TEISA 1,Diésel,27.71,1.8,49.88,SUV,49.87,Transferencia,XYZ-5678,15.0:36,Sí
1829,11-03-24,TEISA 1,Extra,26.85,2.4,64.44,Camioneta,64.45,Tarjeta,XYZ-5678,20.000005,Sí
1830,11-04-24,TEISA 1,Súper,47.19,3.1,146.29,Bus,146.28,Transferencia,Unidad 101,20.0:17,Sí
1831,11-04-24,TEISA 2,Diésel,41.04,1.8,73.87,Sedán,73.88,Tarjeta,ABC-1234,7.0:46,No
1832,11-04-24,TEISA 1,Extra,66.82,2.4,160.37,Bus,160.37,Transferencia,Unidad 101,9.0:17,Sí
1833,11-04-24,TEISA 1,Diésel,6.67,1.8,12.01,Bus,12.01,Tarjeta,ABC-1234,9.0:24,Sí
1834,11-04-24,TEISA 1,Súper,9.68,3.1,30.01,Sedán,30.01,Efectivo,XYZ-5678,15.0:31,Sí
1835,11-04-24,TEISA 1,Diésel,24.32,1.8,43.78,Sedán,43.77,Tarjeta,TUV-8765,7.0:58,No
1836,11-05-24,TEISA 1,Súper,20.55,3.1,63.71,Motocicleta,63.69,Tarjeta,ABC-1234,14.0:56,No
1837,11-05-24,TEISA 1,Diésel,67.06,1.8,120.71,Bus,120.71,Transferencia,Unidad 202,18.0:17,Sí
1838,11-05-24,TEISA 1,Diésel,31.81,1.8,57.26,Bus,57.25,Tarjeta,TUV-8765,21.0:27,Sí
1839,11-05-24,TEISA 1,Diésel,39.36,1.8,70.85,Camioneta,70.84,Tarjeta,KLM-4321,15.0:12,No
1840,11-05-24,TEISA 1,Súper,54.97,3.1,170.41,Bus,170.42,Efectivo,Unidad 303,15.000003,Sí
1841,11-05-24,TEISA 1,Diésel,19.8,1.8,35.64,Bus,35.64,Transferencia,XYZ-5678,20.0:39,No
1842,11-06-24,TEISA 2,Extra,19.5,2.4,46.8,Motocicleta,46.81,Tarjeta,TUV-8765,21.0:49,No
1843,11-06-24,TEISA 1,Diésel,12.57,1.8,22.63,Bus,22.63,Efectivo,KLM-4321,10.0000000,Sí
1844,11-06-24,TEISA 1,Diésel,68.71,1.8,123.68,Bus,123.68,Transferencia,Unidad 303,6.000006,Sí
1845,11-06-24,TEISA 1,Extra,45.6,2.4,109.44,Bus,109.45,Efectivo,Unidad 303,7.0000000,Sí
1846,11-06-24,TEISA 1,Diésel,106.76,1.8,192.17,Bus,192.16,Transferencia,Unidad 303,15.0:41,Sí
1847,11-07-24,TEISA 1,Súper,57.45,3.1,178.1,Bus,178.1,Transferencia,Unidad 303,18.0:52,Sí
1848,11-07-24,TEISA 1,Diésel,16.3,1.8,29.34,Camioneta,29.34,Transferencia,KLM-4321,10.000005,No
1849,11-07-24,TEISA 1,Diésel,71.36,1.8,128.45,Bus,128.45,Efectivo,Unidad 101,8.0:39,Sí
1850,11-07-24,TEISA 1,Diésel,20.26,1.8,36.47,Bus,36.47,Tarjeta,ABC-1234,20.0:32,Sí
1851,11-07-24,TEISA 2,Súper,25.52,3.1,79.11,SUV,79.11,Tarjeta,ABC-1234,15.000002,No
1852,11-07-24,TEISA 1,Extra,16.92,2.4,40.61,Camioneta,40.6,Tarjeta,XYZ-5678,6.0:27,Sí
1853,11-07-24,TEISA 1,Extra,31.5,2.4,75.6,SUV,75.61,Tarjeta,KLM-4321,12.0:51,No
1854,11-07-24,TEISA 2,Diésel,7.04,1.8,12.67,SUV,12.68,Tarjeta,ABC-1234,16.0:54,Sí
1855,11-08-24,TEISA 1,Extra,32.21,2.4,77.3,SUV,77.3,Transferencia,KLM-4321,5.0000000,Sí
1856,11-08-24,TEISA 1,Extra,12.66,2.4,30.38,Sedán,30.38,Tarjeta,KLM-4321,18.0:47,No
1857,11-08-24,TEISA 1,Diésel,30.62,1.8,55.12,Motocicleta,55.11,Tarjeta,TUV-8765,17.0:48,No
1858,11-08-24,TEISA 1,Súper,15.87,3.1,49.2,Motocicleta,49.19,Efectivo,ABC-1234,18.0:43,No
1859,11-09-24,TEISA 1,Extra,48.48,2.4,116.35,Bus,116.34,Transferencia,Unidad 202,5.000005,Sí
1860,11-09-24,TEISA 2,Extra,29.1,2.4,69.84,Motocicleta,69.83,Tarjeta,ABC-1234,19.0000000,Sí
1861,11-09-24,TEISA 1,Diésel,8.92,1.8,16.06,Bus,16.05,Efectivo,KLM-4321,20.000003,Sí
1862,11-09-24,TEISA 1,Extra,10.03,2.4,24.07,Motocicleta,24.07,Tarjeta,TUV-8765,17.0:38,No
1863,11-09-24,TEISA 1,Diésel,36.41,1.8,65.54,Sedán,65.54,Tarjeta,TUV-8765,11.0:12,Sí
1864,11-09-24,TEISA 1,Extra,42.19,2.4,101.26,Bus,101.26,Tarjeta,Unidad 101,9.0:57,Sí
1865,11-09-24,TEISA 1,Diésel,29.09,1.8,52.36,Bus,52.37,Efectivo,KLM-4321,8.0:55,No
1866,11-10-24,TEISA 1,Súper,17.89,3.1,55.46,Sedán,55.46,Efectivo,TUV-8765,9.0:17,Sí
1867,11-10-24,TEISA 2,Súper,13.62,3.1,42.22,Sedán,42.21,Tarjeta,XYZ-5678,12.0:27,No
1868,11-10-24,TEISA 1,Diésel,14.79,1.8,26.62,Bus,26.63,Transferencia,ABC-1234,10.0:36,No
1869,11-10-24,TEISA 1,Extra,4.17,2.4,10.01,Motocicleta,10.02,Tarjeta,XYZ-5678,20.0:26,Sí
1870,11-11-24,TEISA 1,Súper,56.01,3.1,173.63,Bus,173.62,Tarjeta,Unidad 404,5.0:34,Sí
1871,11-11-24,TEISA 2,Diésel,73.37,1.8,132.07,Bus,132.07,Efectivo,Unidad 202,17.0:56,Sí
1872,11-11-24,TEISA 2,Diésel,26.42,1.8,47.56,Motocicleta,47.56,Transferencia,ABC-1234,19.0:55,No
1873,11-11-24,TEISA 1,Diésel,102.07,1.8,183.73,Bus,183.73,Efectivo,Unidad 202,5.0000000,Sí
1874,11-11-24,TEISA 1,Diésel,43.81,1.8,78.86,Motocicleta,78.86,Tarjeta,ABC-1234,12.0:19,No
1875,11-12-24,TEISA 1,Extra,9.85,2.4,23.64,Camioneta,23.65,Efectivo,ABC-1234,12.0:26,Sí
1876,11-12-24,TEISA 1,Diésel,15.25,1.8,27.45,Motocicleta,27.45,Tarjeta,KLM-4321,20.0:34,Sí
1877,11-12-24,TEISA 1,Diésel,22.21,1.8,39.98,Sedán,39.98,Transferencia,XYZ-5678,14.0:57,No
1878,11-12-24,TEISA 1,Súper,42.05,3.1,130.35,Bus,130.34,Transferencia,Unidad 404,9.0:59,Sí
1879,11-12-24,TEISA 1,Extra,57.93,2.4,139.03,Bus,139.04,Tarjeta,Unidad 202,20.0:53,Sí
1880,11-12-24,TEISA 1,Diésel,34.0,1.8,61.2,SUV,61.2,Efectivo,ABC-1234,17.000009,Sí
1881,11-13-24,TEISA 1,Diésel,72.72,1.8,130.9,Bus,130.89,Efectivo,Unidad 303,8.0:11,Sí
1882,11-13-24,TEISA 1,Extra,31.52,2.4,75.65,Sedán,75.64,Efectivo,TUV-8765,9.0000000,No
1883,11-13-24,TEISA 1,Diésel,101.59,1.8,182.86,Bus,182.87,Tarjeta,Unidad 303,7.0:29,Sí
1884,11-13-24,TEISA 1,Súper,50.99,3.1,158.07,Bus,158.06,Transferencia,Unidad 202,13.0:26,Sí
1885,11-13-24,TEISA 1,Extra,58.22,2.4,139.73,Bus,139.73,Transferencia,Unidad 303,18.0:31,Sí
